Country Name,Austria,Belgium,Bulgaria,Cyprus,Germany,Denmark,Spain,Estonia,Finland,France,Greece,Croatia,Hungary,Ireland,Italy,Lithuania,Luxembourg,Latvia,Malta,Netherlands,Poland,Portugal,Romania,Slovenia,Sweden
1982,1.41299673,3.269944591,,,3.034295629,2.419895025,2.660306746,,1.64375015,3.223839134,5.626593458,,3.243306994,1.591236948,2.005372903,,1.192266653,,,3.14147059,3.245582402,2.6947953,2.0402159,,2.853754784
1983,1.391175884,3.19141317,,,3.026973941,2.364742876,2.9362729,,1.823263814,3.237131775,5.172476663,,3.335936628,1.492631233,2.01650142,,1.204541046,,,2.848584745,2.902946274,2.528143673,1.98508713,,2.737822618
1984,1.414158336,3.007902449,,,2.926224662,2.235470726,2.966005504,,1.604041801,3.187369251,4.835444337,,3.147675013,1.412439425,2.008607774,,1.153545726,,,2.861724417,3.055037313,2.464646899,1.906727218,,2.671961323
1985,1.512623567,2.931233854,,1.270291696,2.867379484,2.104672107,2.954721708,,1.676579073,3.143932802,4.692566938,,4.972429138,1.416044204,1.93636892,,0.960269492,,1.276251034,2.768218121,3.015797032,2.441103704,4.299280843,,2.6730084
1986,1.508758541,2.953772624,,1.577157899,2.790328567,1.944819237,2.62503668,,1.723909953,3.085765016,4.128015122,,3.22373255,1.423205265,1.977142642,,0.92211838,,1.269183826,2.725119786,2.941403536,2.536815065,4.445711165,,2.586568256
1987,1.416677903,2.901794793,,5.391477698,2.772299026,2.031647483,2.614700689,,1.64553301,3.120451605,4.255520448,,3.155577299,1.282300247,2.060353644,,1.013799352,,1.456257769,2.713467178,2.762691854,2.461970382,3.914028622,,2.653290515
1988,1.299181144,2.628748416,,5.700256029,2.64090993,2.087470632,2.489375217,,1.607691173,2.963180609,4.198232231,,3.596223271,1.199434153,2.072857459,,1.053180228,,1.221066731,2.610909468,2.592055081,2.496562648,4.205470612,,2.585286749
1989,1.234154925,2.460854324,4.39627075,5.369355098,2.532430534,2.024220137,2.359675142,,1.534314492,2.879935312,3.765869465,,2.786162062,1.105476119,2.02642732,,0.87272043,,1.108184837,2.517403906,1.81712151,2.499311791,4.797296115,,2.508833922
1990,1.195660267,2.355440459,3.83344349,7.374035613,2.518432707,1.950757035,2.293305209,,1.563351499,2.805267627,3.798260327,,2.563538027,1.203503284,1.880798413,,0.872594645,,0.914918012,2.369019885,2.612485744,2.437508341,4.547415049,,2.568980315
1991,1.154217118,2.287692847,3.043231573,7.264776122,1.997834988,1.95468015,2.129192231,,1.781231036,2.812136438,3.48486511,,2.161469799,1.253935313,1.858852684,,0.898097451,,0.871119892,2.248531531,2.251650225,2.423110546,4.773334664,,2.45430639
1992,1.099214072,1.83233253,2.972633843,9.129286044,1.860479941,1.889377285,2.042803676,,1.907131012,2.690660711,3.62980089,7.607386443,2.179653172,1.20411855,1.751976983,,0.915600641,,0.973183399,2.213002596,2.230999443,2.390390222,4.247682517,2.247233332,2.444193072
1993,1.115584541,1.735965893,2.609271612,4.074952605,1.693538323,1.90719767,2.011871737,0.761751961,1.868011507,2.689534806,3.600124696,10.72675715,1.90656829,1.139225149,1.786767973,0.812260643,0.782727641,0.735295406,1.001961048,2.027829408,2.469187315,2.365579825,2.740608015,1.81730135,2.386834348
1994,1.094453076,1.67714315,2.492617286,4.023989196,1.550276433,1.770109883,2.001337402,1.041630274,1.755603595,2.66037496,3.581972329,11.14817729,1.824134384,1.108732591,1.71374276,0.493377598,0.8208117,0.838757227,1.024059115,1.913060975,2.273232103,2.226155753,3.114728408,1.654074662,2.279938524
1995,1.073232052,1.565752151,2.374131284,3.041034215,1.495022014,1.685314665,1.917022395,0.958098327,1.422541499,2.492496189,3.173190196,9.31501043,1.324727483,1.014359388,1.467843143,0.454372874,0.658949136,0.805656844,0.842358248,1.794240505,1.955507055,2.260288158,2.613447685,1.573034776,2.158968817
1996,1.049682977,1.540102651,2.402934109,4.524714829,1.46585846,1.644816658,1.814439016,0.873596074,1.530472271,2.414473951,3.311913282,8.292011147,1.25906104,0.989927159,1.588492279,0.503980009,0.649772269,0.639144683,0.874812369,1.756607736,1.967919401,2.120795734,2.369072926,1.536362812,2.140907755
1997,1.046433982,1.476975796,2.430701355,5.57391077,1.409301733,1.615961205,1.722815679,1.046772487,1.535155051,2.375409653,3.36586889,8.942492529,1.476684403,0.924066127,1.626692799,0.747111153,0.679496133,0.582114909,0.824691194,1.659273183,2.031306697,2.040702659,3.017649962,1.401368318,1.953276924
1998,1.018072863,1.463919265,2.453059147,4.676317946,1.390894786,1.608026388,1.757319949,1.067491718,1.463175558,2.226208307,3.533868815,6.600219472,1.272164175,0.823869516,1.644508879,1.229254336,0.708308458,0.587847986,0.731471858,1.580648061,2.019081314,1.883733342,3.004174864,1.361182469,1.908500853
1999,0.980246123,1.385835559,2.645171956,2.73385097,1.395074355,1.564854723,1.755234589,1.287113364,1.223103772,2.17784297,3.360469945,4.42962971,1.4336126,0.750676499,1.683299798,0.970102492,0.633042307,0.750940828,0.683654672,1.589825426,1.901135771,1.888010565,2.640259267,1.211302468,1.890885073
2000,0.98031858,1.341210276,2.671170465,2.822090151,1.358883033,1.457444051,1.725517988,1.376327115,1.241147504,2.085018245,3.46535532,3.030055777,1.513100227,0.695697742,1.741059504,1.21669999,0.602874795,0.881715012,0.625517349,1.434004341,1.830336585,1.862356047,2.498914184,1.093166275,1.83267305
2001,0.908240041,1.276504166,2.884461387,3.153222159,1.323438303,1.53238072,1.629584033,1.502214462,1.144512833,2.03069529,3.251412856,2.702773773,1.57012709,0.703517156,1.679364738,1.361943638,0.753493785,1.041538764,0.666917449,1.437906869,1.905638001,1.912719868,2.420745188,1.300482474,1.712747373
2002,0.883527837,1.215712208,2.80125965,2.130160735,1.327958121,1.508149852,1.455973702,1.667129501,1.154637229,2.04625799,3.077374575,2.730633337,1.593773802,0.63401372,1.706187246,1.271288746,0.649539259,1.542208276,0.635846067,1.426556012,1.900638649,1.938563127,2.287296075,1.387618576,1.64115454
2003,0.913640319,1.214988156,2.712020749,1.985163124,1.316924865,1.46685125,1.422544393,1.743049295,1.446857263,2.095680413,2.493894752,2.046298882,1.642621594,0.587540936,1.708995537,1.121228498,0.67206893,1.610024275,0.630122909,1.443809598,1.908042037,1.885216531,2.088487134,1.403798337,1.596789969
2004,0.893480466,1.149272139,2.391993484,1.955769162,1.268957396,1.423704234,1.43022118,1.699689225,1.470163565,2.104350835,2.60567253,1.760143749,1.472723819,0.568322292,1.68267327,1.195943282,0.676557871,1.595658217,0.670530017,1.42682784,1.873241006,1.965918023,2.007657561,1.430651945,1.44128336
2005,0.850142574,1.091560058,2.252898222,2.037469743,1.065629701,1.31148864,1.387177754,1.450919932,1.467190429,2.023706919,2.836596277,1.762328437,1.412028787,0.540993179,1.605170416,1.162211588,0.65265805,1.610621927,0.821184952,1.396485279,1.92612987,2.047303882,1.981935276,1.420197162,1.415888369
2006,0.785813244,1.051239186,2.096991297,1.899997863,1.199302958,1.377492183,1.370007461,1.388422436,1.444766675,1.9750983,2.78341887,1.68580508,1.22300996,0.512936298,1.525482905,1.165184813,0.582694649,1.715018634,0.655095803,1.393389057,1.920044792,1.949969959,1.822571075,1.542182213,1.32720743
2007,0.900457173,1.094535301,2.229611261,1.684599658,1.172471765,1.307247052,1.363106312,1.657582134,1.290887944,1.907528634,2.679305921,1.628430615,1.270258106,0.508412566,1.447052519,1.113607567,0.61818874,1.552872371,0.617690722,1.354716798,2.002032828,1.818055227,1.49361826,1.442914542,1.299981508
2008,0.870705123,1.213898317,2.133524802,1.629704944,1.209034004,1.355004524,1.367620485,1.765049691,1.394917394,1.897075896,2.983052345,1.845187915,1.181179736,0.575952987,1.535674984,1.131608552,0.434663387,1.627090883,0.616369199,1.305319238,1.752139711,1.836558719,1.399984366,1.492919141,1.163747237
2009,0.833379565,1.160039922,1.739511524,1.816819508,1.310604073,1.350178625,1.358353837,1.78893839,1.560742356,2.098147335,3.224841138,1.803670235,1.128645477,0.600227051,1.554210702,1.082803783,0.420933763,1.38226776,0.679751022,1.397633322,1.797416228,2.03079895,1.278069612,1.586156825,1.159804344
2010,0.821232712,1.084632861,1.652468225,1.857807744,1.266826626,1.398621787,1.387378124,1.686470067,1.49175816,1.969419353,2.750218262,1.695435808,1.023995608,0.573792994,1.500494576,0.878659092,0.559773079,1.087515236,0.650590926,1.325433715,1.831918299,1.980216597,1.254421591,1.603125212,1.187128541
2011,0.790897558,1.043506795,1.320717319,1.742662349,1.206150336,1.313531285,1.331876555,1.664010243,1.489408984,1.891406214,2.522278766,1.769271041,1.038426011,0.547174817,1.475956597,0.790700848,0.460072835,1.037159713,0.580640239,1.288365349,1.789808791,2.002650015,1.298162661,1.292170764,1.101691164
2012,0.778464251,1.04175649,1.33635532,1.659398696,1.241677479,1.351818973,1.423637303,1.88357958,1.526584659,1.8710806,2.443670816,1.688416447,1.029205366,0.514494537,1.426924977,0.76526581,0.428237495,0.902698984,0.527587899,1.235408888,1.802713001,1.912137076,1.232382746,1.166791234,1.130110289
2013,0.750825383,1.008959479,1.459340112,1.611061582,1.185257901,1.227252,1.272770663,1.896666618,1.533860935,1.849875918,2.371303983,1.644416047,0.945303081,0.501402211,1.399020419,0.762907482,0.441622697,0.931786713,0.509947595,1.166151624,1.780322628,2.089630624,1.285382818,1.046948256,1.112520539
2014,0.747780095,0.970959791,1.313704521,1.547260522,1.149941997,1.149273286,1.254459104,1.912785931,1.451930187,1.862961439,2.350782884,1.845033536,0.859447823,0.46067574,1.282969654,0.879596258,0.452273518,0.943935284,0.48676155,1.159687891,1.907046453,1.790511278,1.345998582,0.973739588,1.126447318
2015,0.698138152,0.909284202,1.248848117,1.653213363,1.137338427,1.111446012,1.270823783,2.011335173,1.449960972,1.872258281,2.466920999,1.783240088,0.90544456,0.34201587,1.208228326,1.137748174,0.499754077,1.037829348,0.467203717,1.132711505,2.137407113,1.787974411,1.451968796,0.930119532,1.066502053
2016,0.729737692,0.894706236,1.246707289,1.410825734,1.149654485,1.147637617,1.13772804,2.051844371,1.419652626,1.917282368,2.575917794,1.621882181,1.003106301,0.334441788,1.334835252,1.477505872,0.452817698,1.450693304,0.510420195,1.163626918,1.938462678,2.004124282,1.406136954,1.004287078,1.053016389
2017,0.757321291,0.883680595,1.226243678,1.583111306,1.154049407,1.138233254,1.230690776,2.007733521,1.353498604,1.908642012,2.559893896,1.665301436,1.026657623,0.304141143,1.357370559,1.712070468,0.580999597,1.594821503,0.490383374,1.156803668,1.894930987,1.683336736,1.721071687,0.981831089,1.023179205
2018,0.744858294,0.890644486,1.451568367,1.780485709,1.171816792,1.277402227,1.253935882,2.008665863,1.362212408,1.845053399,2.713889458,1.574563806,1.116641387,0.286862382,1.359542751,1.967419142,0.586416144,2.062277415,0.452927414,1.216674182,2.04957213,1.795969796,1.805241726,0.978150097,1.032246092
2019,0.72740941,0.89304295,3.148475544,1.609466806,1.269146867,1.301454919,1.233438734,2.024018821,1.347711136,1.845491196,2.664580485,1.648867463,1.254386294,0.279145286,1.316566978,2.007150696,0.637730518,2.028669033,0.554908055,1.322929921,1.975746349,1.835769729,1.842511893,1.057394138,1.098943094
2020,0.836613874,1.080842257,1.82470414,1.778940478,1.399730368,1.442268139,1.402053417,2.307487386,1.530450942,2.073321427,2.795563146,1.848949001,1.614313257,0.2874877,1.567524891,2.121434369,0.756798,2.300046109,0.562732853,1.42324474,2.217350661,2.140563285,2.313707466,1.104034429,1.221397332
