Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Barbados,BRB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,29.36072849,3.020982565,9.750335746,6.71750617,12.37833345,44.67810205,12.20028903,9.845767084,5.664288659,5.183243101,3.514327243,4.473495157,7.337770192,2.757355115,6.823577751,3.728308355,4.495282919,2.12239359,5.195366413,2.209842656,1.016149209,2.53841642,0.916898498,8.703256154,4.433423516,-1.322839151,2.255389252,0.907856237,1.115872167,5.828144136,6.667724557,4.265719162,8.436091641,1.66215638,-1.684865074,3.81816146,3.511501278,-0.566836805,2.900726799,0.542156273,-2.005678513,-0.038714673,2.576828727,2.776033594,2.506881348,1.713991216
Brunei Darussalam,BRN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,5.518963851,5.62712678,8.381099413,-2.171429325,12.67188974,86.11396727,9.021595024,-4.838443333,-11.42003532,-1.274171563,-2.464941047,-31.90474758,10.72996071,-7.669073022,8.698049959,8.409963766,-2.837280823,1.726875356,-2.951489527,-8.763626527,2.872997532,4.488755815,8.584853385,-11.64857357,11.59397648,29.01570917,-5.59189805,0.374209529,6.104611064,15.88616466,18.76631914,10.04772148,1.120447694,12.69272996,-22.09141648,16.68828285,20.18050542,1.218702687,-2.82132117,-1.846457284,-17.61280313,-9.167861616,4.953690289,9.217653488,-3.33576804,-10.84900353
Bhutan,BTN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,3.462555273,7.287149228,7.158359405,10.16368902,6.508614701,7.185437903,1.101172684,14.96487182,5.60791538,6.205353076,8.941284395,8.923289307,8.513450764,12.34125508,8.284382763,8.112632814,12.90687486,10.6962672,6.17025886,7.350196168,5.358776045,4.755219574,3.066148262,3.704944877,5.902775454,5.419860934,2.953441211,5.510470264,4.75628605,5.854311232,8.510299111,9.1799297,5.86984322,6.920960939,3.557068165,4.383411291,5.104921117,1.759330695,0.973225144,7.466451149
Botswana,BWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.933946527,1.360735324,1.176826763,2.547498874,3.846275629,5.788742008,7.581551072,2.166149449,1.584355256,5.978593381,4.664180023,10.77542219,9.906612342,12.79692414,16.46728186,11.31552988,4.93738331,12.46681136,21.85636174,10.19028253,-0.088322838,3.695418373,8.745485397,15.42698507,22.89365943,14.06124987,12.69406983,22.69705957,13.64877726,6.300018284,5.177710042,6.63928073,13.06470039,9.46380484,7.15529484,16.11219538,4.990608474,9.967270935,14.23520845,14.17096689,8.312825089,1.187370705,3.25908433,10.07878862,15.47170656,7.473131023,4.9276071,4.72939345,6.462525782,8.920001916,13.95807721,0.193793942,2.309144521,11.90410682,1.865033102,11.95352209,2.612490856,1.167155782,0.702609372,-0.613385177
Central African Republic,CAF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,4.635018524,4.888746868,4.674475701,7.54197105,5.039138701,4.475411048,-0.77441723,16.17240106,-3.852687713,4.4908797,4.938268289,4.644237089,2.199490262,5.380999705,19.32621621,25.99662693,11.37246282,9.228393702,10.92663398,18.26537917,13.87274605,20.91423405,11.10288136,1.419401065,34.14517535,-3.429037228,-2.303351183,2.62405594,2.4562048,1.836645106,-0.389815608,2.782647022,-3.433020318,24.41256968,9.897975858,-3.543045733,0.823381001,-0.414154095,4.08471549,8.506601078,0.425938675,-2.371881706,1.336418631,-4.439785938,4.188437082,3.334045939,1.83823165,7.077070724,0.711628391,4.211309311,4.009115057,6.181036177,2.487486778,11.8938033,2.708263108,2.980114084,6.443706288,-1.224117158,2.381348317,1.9
Canada,CAN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.44442708,1.306770807,2.144431819,2.833782707,3.785067302,4.951353868,4.409081595,4.058720858,4.8281626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888413679,3.071335142,4.593831662,2.044025945,0.843483727,1.255872329,2.444373551,1.363187307,1.065703303,-1.357274676,3.983738602,-2.311525374,2.849946456,3.23475903,1.211917544,1.737448,1.944598697,-0.876717545,0.75403003,2.56499684,1.756738587,1.672579194,0.775149767
Central Europe and the Baltics,CEB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.96062573,28.36254768,27.33521839,17.95252247,9.922475129,8.141056046,6.164575659,5.565267655,5.121488792,3.937822658,4.297137058,4.916650429,3.129423693,3.853688634,5.440698521,5.555257151,2.97297223,1.145840251,3.270572488,2.361500377,1.364704738,0.833592064,0.99227616,1.141450601,2.969618004,3.528439716,3.149155153,2.369531413
Switzerland,CHE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,5.661107554,7.348041013,2.366883858,3.759637987,2.270730861,3.034593759,2.193482388,2.790238352,3.458460488,4.60362131,5.409104818,2.124635046,2.322023975,1.184387207,0.737757509,0.281380796,-0.479120572,-0.197104887,0.03983231,1.356847618,0.975019315,-0.259305173,1.184539187,0.307391006,0.934409474,2.15741403,2.379530052,1.466799841,0.417726606,0.334528999,-0.032862903,-0.003765062,-0.02330848,-0.590356049,-1.204191107,-0.596719888,-0.374816491,0.748408212,-0.105744561,-0.502868266
Channel Islands,CHI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.909630979,3.892317592,3.301635531,4.382725567,4.353715494,3.797571335,2.504709657,3.278931607,3.336333251,,,,,,,,,,,,,
Chile,CHL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.568981591,12.94851643,43.82042735,47.93436207,38.84009537,28.58136081,25.14488754,33.46867015,40.16053256,40.57578593,17.67167165,87.59486369,414.810311,678.6084622,347.2012094,247.3085085,101.7736219,56.28464055,47.9776851,29.1176599,11.56885254,7.656347256,30.96367249,15.73753209,41.68190573,21.45489666,25.84841898,21.71788119,13.75603177,22.4709371,21.3909823,13.46437703,12.16441967,14.46398495,11.68071811,3.371361756,3.061631778,1.042537529,2.279442498,4.271839188,3.860901228,3.392072989,4.578857544,7.849482044,7.642888649,12.16220724,5.338018812,-0.053439049,4.654764991,8.962293747,3.112906925,1.130160918,1.976645267,5.906349057,4.953538064,4.469919283,4.782300305,2.360583375,1.949877289,8.358569693
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,15.25399374,-0.114964918,-2.62161065,-0.362038484,0.869780805,-1.562070833,0.813497276,1.363575754,-3.792528717,-2.61457045,0.665937398,0.074185618,0.208465019,0.277735673,-1.131175156,-0.106286227,1.093771778,1.675142496,3.600054772,3.751777057,2.357871421,-0.14035509,1.156795262,4.944162713,10.20939904,4.669020797,5.082516468,12.1076615,8.602465134,5.711224169,6.71453696,8.190323021,15.18586451,20.61698881,13.6656964,6.506730636,1.616568742,-0.900251629,-1.263058939,2.062792614,2.047049457,0.602099078,2.603177719,6.95199268,3.903744269,3.926549397,7.749686493,7.795346037,-0.209533361,6.881380253,8.075684467,2.331217576,2.163370027,1.031063688,-0.002944094,1.407346027,4.232681975,3.499747636,1.287452077,0.671929892
Cote d'Ivoire,CIV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.990063464,3.004819815,3.013917156,2.906177951,3.078867804,0.041603225,1.227751834,5.793799978,1.853917847,2.990848311,-0.941093871,2.511616428,13.22796897,26.69417134,4.313953661,18.22297325,28.75129183,4.433304639,6.541397131,24.14367711,2.976991159,8.301317584,9.04678191,17.90989589,0.34365707,-2.020404837,-4.075206805,-0.380926013,-1.012406525,-4.523273544,0.66348927,-0.023837136,6.154194292,46.38606943,11.04378986,4.983084576,6.201675369,3.639483253,0.786182072,2.245818787,7.396413417,6.667307076,4.801016887,-2.890620394,1.301305273,1.744017698,2.93314243,8.502569447,2.34574282,5.38642329,1.63542432,3.154865298,3.710481797,3.909362202,42.52076588,-2.090361448,-1.837601637,0.634843913,0.200492127,1.115262943
Cameroon,CMR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,5.064449087,3.109959068,-0.264119025,4.421033326,2.752431713,0.188376712,23.62918508,5.750729915,5.301961404,7.884003357,3.440124686,7.976383458,6.529533041,10.65609286,5.990072825,19.67444351,5.884773834,3.409806634,12.85276675,14.24589465,8.800193826,12.48195145,12.76307193,13.55219179,11.18712788,0.179235687,-2.39230915,0.813898666,-1.819083163,1.643098431,3.568713529,-1.277671029,39.80023297,9.61873528,4.992791916,1.072764083,5.588903549,4.308289035,-1.119766442,5.214816796,1.460673165,1.841655702,0.195810514,1.986006799,0.748966068,3.358663703,0.957762904,6.612783812,1.645181868,1.909827788,2.670232542,2.670900032,2.041154858,2.096074939,0.1791471,1.094639616,1.482471322,1.599369993,2.523881004,-0.487351752
"Congo, Dem. Rep.",COD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.099478161,21.24077197,87.8492013,3.547977555,38.95212151,4.973820599,58.57441034,59.88278485,17.73106183,-2.8369489,8.203696789,10.18139846,17.88704949,18.23832299,12.26541798,57.39542838,37.27164873,28.41429852,101.7700362,51.40755417,33.23022211,43.48528356,78.2154729,89.60322156,25.81090939,28.45325651,73.76739789,91.58618549,110.262248,108.9553071,2338.44967,3855.307641,1657.641589,26765.85825,466.4073586,638.1888243,192.6428345,26.93537636,441.9024919,2630.122674,73.05971136,31.71946123,13.41545352,6.365458263,29.86954662,13.32522538,20.27146498,20.46531662,32.65792915,20.78632515,13.79166011,5.939992212,2.771291418,0.993630667,-1.155897721,4.349249135,43.06865977,28.96934373,4.704949643,10.30326997
"Congo, Rep.",COG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.293956695,4.253819911,7.773897181,3.855943212,3.025485411,10.02735829,5.516052309,-1.044731794,2.996893422,3.710455212,8.313018622,7.427774078,7.838578679,8.113741281,8.304804542,8.675751333,14.52453145,-0.828343082,17.10159787,20.14400854,27.78912692,6.044738166,6.338371528,12.11139462,2.498540154,-29.17266248,7.626521578,-6.226352985,12.74406018,-1.029068272,-1.480635695,-1.569268413,-1.130828611,36.75282565,3.39592951,17.99192403,4.964517682,-18.22208966,29.35534193,47.04008308,-13.92520817,-1.73892756,-4.25153692,16.80723831,32.49873951,11.38030176,6.740117132,16.26920343,-21.16523311,29.4176838,10.95332551,11.36409024,-1.104562189,-6.559909847,-17.59471155,-4.068213363,12.06270906,23.40686244,-2.081580389,-8.487361994
Colombia,COL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,8.229368251,6.64803608,23.22061954,16.33987941,8.60447945,15.12734732,10.73018353,8.472375962,8.444657588,11.88580424,10.80740058,12.97231078,20.16109939,25.37715,22.80696312,25.45755817,29.15281707,17.09993136,24.04062554,27.61593604,22.7658773,24.76645731,20.4025757,22.1802267,24.88350804,29.16892637,23.37693652,27.75005624,24.68581614,52.33610317,27.00577404,22.66438495,24.84157828,22.09637826,18.85095726,16.86837879,16.83985293,14.77304541,12.62294083,33.67537051,6.518448292,5.968190573,6.829014842,7.283033407,4.753196107,5.807660873,5.202033812,7.677382915,4.064225467,3.804860291,6.386803373,3.616655063,1.907676432,2.235632376,2.449328421,5.148334305,5.1337359,4.630579673,4.010719494,1.429124681
Comoros,COM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,14.56751926,6.529705855,15.20746622,6.159663699,7.071354759,7.392276304,3.22322042,1.937306187,5.960655248,2.1759123,8.118905144,-6.76452931,2.832823707,9.416919269,8.320974495,3.198700339,0.92436655,1.346654371,5.811360423,-4.460024513,8.629983989,4.170655917,5.111829176,3.388361732,0.315881658,3.110763709,3.544922696,3.109219935,1.025797096,1.653439517,3.088906425,4.238289109,1.71941432,0.841613609,-0.492155633,1.714756974,0.402552901,1.162806548,2.32363825,-2.261879196
Cabo Verde,CPV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,9.57797518,17.39334871,10.56381811,8.766593894,3.666657855,17.69339592,6.962385149,5.411607871,3.584859041,2.345310322,4.792418971,-4.115844926,49.35408686,-29.17246227,-1.546899309,-0.546135948,-0.835291428,-0.335990483,7.612078194,-7.901103461,5.15533505,-0.363208944,4.921099761,-6.332546974,-1.794883198,4.63977092,8.751419016,3.545932648,2.174621123,0.505086042,2.676410906,0.552996041,1.42841089,-0.146774194,1.736266164,-0.231686837,0.685148447,1.52382748,0.562980597,-0.862089799
Costa Rica,CRI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,0.516213592,3.16880592,-0.065790711,2.25117672,0.634499413,2.049118211,2.277800696,1.99252867,4.568061555,7.317473462,2.443549721,6.413089167,14.84042114,23.21302672,24.54088981,16.6017817,16.93877814,7.90848153,9.14996822,18.82958041,41.10214861,84.1718894,28.93150769,16.69450631,20.54521466,18.04992352,10.14438327,18.83927343,15.24831945,18.5479003,64.77468662,19.72885314,10.43557216,15.67047734,21.23624379,15.07506688,14.67989292,11.93819492,11.02947138,9.389713546,9.720937857,9.786886283,10.64823699,13.35034943,13.01332544,12.98431049,10.51678595,11.42378578,9.701330918,6.628844862,4.593225141,4.733633018,4.590211675,6.20692042,3.955215397,1.958764802,2.858883728,2.61426631,2.210583912,0.363924838
Caribbean small states,CSS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,4.609523614,3.310624488,2.949616541,3.089864624,5.063903656,6.36318855,14.67627088,25.44762532,16.17321747,2.705323917,11.11841614,8.094919028,11.50192962,12.41590354,7.355999414,5.766828687,5.664288659,6.01070714,4.450868453,4.582578542,7.337770192,4.498859354,6.823577751,5.073711046,5.482320348,4.056029546,1.990850299,3.595984086,3.053150632,2.673084511,1.493698881,2.800181585,2.536389911,1.11583405,2.144176943,1.019333488,1.154479107,3.839149638,5.056845759,4.632587859,6.324984575,2.700397675,0.318436532,3.81816146,2.270344729,1.989406384,2.379297174,1.583687044,3.004199364,1.872387958,2.109004813,1.192287471,1.640221636,0.930208327
Cuba,CUB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,11.85718281,6.958653746,3.251543959,11.85888112,4.329206231,0.523193934,-4.193924373,9.321215047,2.928014019,5.395328573,-2.536947713,-2.227549547,1.596603887,2.584389776,-2.157535174,-3.914061042,0.610485387,1.233220406,0.624843951,5.261274572,-7.387843457,3.745721344,18.97549184,26.28203172,10.50866723,-2.671616863,-1.352587109,1.299105175,3.789095967,1.741163593,0.454939112,4.533175759,2.973510543,0.605978559,0.380080729,10.3655612,3.589775462,-0.344532567,0.634175021,1.202048529,4.323767132,2.914057805,2.65783024,3.463247464,3.439604236,4.32669085,4.1151863,1.031341929,3.304093459,
Curacao,CUW,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.789997804,0.410001346,1.620001745,1.37999927,4.099999811,3.130001384,2.999997693,6.900001237,1.799999166,2.780000595,2.332999953,3.183998769,1.332300994,1.498700173,-0.482998502,0.047197531,1.585501326,2.584624534,2.655203283,
Cayman Islands,CYM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.072848534,3.047727495,0.610375781,-0.206405838,-0.460452988,1.261413171,1.378203316,0.886728378,0.341900568,1.000089839,1.986800764,2.590650568,3.529119761,
Cyprus,CYP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,8.028744407,8.896885736,11.07304426,13.13670498,14.15334345,12.38885231,10.35260037,5.044604104,8.181919733,5.667708629,4.150668939,3.861848708,3.193692658,4.751743926,5.433124951,3.88800616,6.041382276,4.803132987,5.270982343,13.59780684,2.641011122,2.236907357,1.965679711,2.301992019,2.74340599,3.660304745,0.296405182,5.387673986,2.709268188,2.019495113,3.086230037,4.138208469,4.734840121,0.263119072,1.880282357,1.61710658,1.675270124,-0.945904602,-1.333778547,-0.595868993,-0.556852393,1.078962933,1.218685241,0.884642379,-1.460489569
Czech Republic,CZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.19238838,12.35726257,21.00880289,12.34196664,8.821120813,9.905093928,8.311507149,9.807963686,3.041796274,1.842133728,4.889284958,2.724349395,1.292722631,4.049045319,0.09494427,0.654105321,3.540381807,2.009581237,2.587820681,-1.425313992,-0.020571958,1.450921071,1.364704738,2.578536316,0.99227616,1.141450601,1.306944317,2.568094546,3.889772042,4.395017605
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,7.621336524,4.5318571,6.299513718,7.275290303,5.666623539,3.306194528,3.100718202,3.545841897,4.278140656,5.451189389,4.175238788,4.581058532,2.807938539,1.989146342,2.124725708,2.999543115,1.279663554,1.690461277,2.879066827,3.39664345,3.08507976,5.306196642,3.88366392,2.051608029,1.981324649,0.602279503,0.272816322,0.688465401,0.343135142,-0.489389005,1.30499491,1.378125824,1.321253524,1.115595867,0.405207332,0.397281155,1.770273207,0.909330422,1.841891638,0.645275771,1.069483745,1.496488838,1.959391683,1.877939854,1.853678824,1.327752223,1.503738989,1.974717161,2.055056553,1.596822656
Djibouti,DJI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.262304414,1.893052048,0.447088262,0.26358885,1.006632837,2.393112338,1.291335181
Dominica,DMA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,12.66952716,17.9587702,16.70987411,1.757962629,4.714872745,7.459474744,6.177908566,7.934208583,5.641478955,5.693870048,4.498859354,8.40741174,3.208355326,7.650728195,4.386876591,2.679710499,7.639527025,0.783933917,3.264948082,1.444868204,2.540112932,2.536389911,-1.782730606,2.084345371,0.790588617,-3.119272981,3.792006514,-1.448227844,2.367080499,1.525048634,1.508378116,8.003913875,0.296969745,1.685321882,-1.961543346,3.566486867,-0.048581206,6.821103882,3.907357284,-3.204970871,3.627561175,0.783993676,-1.823035798
Denmark,DNK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,4.454220736,5.632591484,7.161901952,9.031344516,7.445787035,9.601149683,10.6203008,13.26644296,13.3558083,9.380088488,8.875873973,8.954735348,7.068544932,8.810549597,10.69395761,10.14453619,7.385840522,5.959390666,4.290953964,2.315585946,4.75468875,3.944579025,4.965285147,2.602447219,2.659452744,1.655911087,0.579917804,1.565502359,1.282390629,2.014183625,2.013919571,1.232142859,1.684753725,3.017974288,2.518414226,2.347647464,1.481829809,2.095733093,2.906424049,2.076179572,2.432280585,4.134692969,0.529022254,3.224072874,0.638643468,2.375183628,0.888170882,1.032108578,0.433060802,0.254595167,1.184661612,0.747856838,0.742103117,2.612958681
Dominican Republic,DOM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-0.417940394,7.640188931,7.190403125,2.106255913,-1.05685934,-2.35871004,1.786307542,4.032527887,2.830483906,2.111706325,1.184239425,8.027382235,4.506396753,17.70917739,16.94678889,2.867251449,10.57635585,1.048058864,11.11078412,13.88440442,7.242219267,7.512025239,6.596398252,24.18429047,38.36728914,9.387271077,14.42294875,43.53587149,23.60881042,50.45926308,102.9614412,5.568290059,4.983763062,10.13587567,9.652386002,3.669736843,9.451332812,6.504701252,3.834154402,7.207762797,6.040738836,6.920668849,33.46154066,45.16631005,5.781251843,6.641244773,7.636627437,10.39168751,3.498146566,5.443413315,8.060755175,5.098181545,4.692819142,4.321288938,2.471885977,1.993678465,4.181375034,4.121489687,2.525618656,4.72350402
Algeria,DZA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.471720285,2.351279051,0.549331891,1.695182816,1.501331458,1.817814542,1.312041019,3.142056297,1.921084544,4.940445732,17.15196385,-4.606461017,9.627611644,48.89659042,5.914022109,10.84059272,11.92709942,10.08512107,13.98783792,25.86203876,14.35399949,1.939794207,6.804795888,8.433505562,4.972526402,2.405343253,8.842020422,9.060963477,16.01137352,30.25959854,53.78860417,21.92611452,13.62442466,29.07764732,28.57703753,24.02190407,7.001963048,-3.131088697,10.85633631,22.67797944,-0.473354279,1.320336673,8.330826119,12.24761057,16.12538113,10.54668805,6.395358863,15.3105127,-11.1615824,16.1199983,18.22797457,7.458343889,-0.093304378,-0.300581013,-6.4557092,1.548944376,6.39079059,7.064889165,-0.910065689,-4.688119703
East Asia & Pacific (excluding high income),EAP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,6.218122872,5.91038721,6.514383335,4.418939807,2.952878056,7.819157354,8.496710422,6.282702487,7.842954438,7.369957261,7.288856258,6.490654767,7.738584157,6.645553193,5.548389146,6.114733931,7.755831942,5.928048185,3.150401381,3.624905529,4.231091814,3.245532103,5.140125478,5.993786137,4.867661336,5.329141752,8.45943765,2.172754763,5.479806242,6.439175562,3.353305237,2.137303142,3.038474769,2.040752555,1.943506092,3.526898252,3.302950738,1.916074814,0.814416722
Early-demographic dividend,EAR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.454312328,1.524179796,2.949295656,2.685892055,2.974351626,4.134426126,2.621119967,2.166149449,2.796368384,3.708353022,5.32484105,6.539215679,15.30147354,21.71062296,11.93375313,10.43400247,10.61985216,9.371206913,15.06611428,15.74186414,10.07733958,7.512025239,7.998907489,9.546317184,7.193785446,7.475419773,9.581537065,9.796055394,8.996390742,11.99575008,13.23208833,8.944220834,10.84176181,10.97042674,9.767215566,8.78825713,7.196131749,7.167418435,6.90670568,7.993446741,5.358776045,4.755219574,5.539337447,7.611524353,7.085416129,8.400938217,7.115350543,11.18320855,4.817442648,6.467295205,8.130801134,5.190476519,4.188733516,4.173531359,2.797706945,2.582532664,4.402760549,3.738952751,2.525618656,2.917659523
East Asia & Pacific,EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,5.959669634,10.78600572,12.6506776,9.524991743,6.918343384,5.878580702,6.627155037,3.985435446,4.219828563,7.498192099,7.328015616,6.065125847,6.094481522,6.412953732,5.812316319,3.734077442,6.321229487,3.633419553,3.679903385,4.003285763,3.253726043,2.48182333,2.461773988,2.646541004,3.033139646,2.62846687,3.219510284,3.903744269,3.994280954,3.164289755,7.795346037,2.437842289,3.602984573,3.897897005,2.641942268,1.778745892,2.467466784,2.522468165,1.637647522,2.97029703,3.207796452,2.043551026,0.635094957
Europe & Central Asia (excluding high income),ECA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.98760406,930.4448676,973.2776166,629.8026033,160.8886735,44.00228391,18.07379596,12.01201893,26.50114375,23.46454819,11.4009363,5.803224097,8.320774065,9.251965578,7.936643622,10.60657936,12.87270229,12.04615359,4.035303862,7.768715481,8.714229877,5.345804418,3.395480966,3.25992158,2.442392477,2.844222698,5.349815088,3.926186457,3.9493879,2.813368957
Europe & Central Asia,ECS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.133089958,5.566923718,5.402444426,8.246788915,9.078401373,7.376430045,7.277627631,9.319634647,4.523041788,6.202147729,4.714697625,3.280014602,3.958555467,3.984881793,3.496460329,3.440363787,3.839867082,3.103057586,3.528152195,4.188724809,4.789526621,1.841891638,1.886180109,2.753789505,2.243397076,1.612122002,1.241591165,1.176079345,1.339907225,1.844001841,2.32326605,2.378534296,1.596822656
Ecuador,ECU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-11.32044297,-9.993765308,17.68542543,14.52778133,2.9945783,2.117153971,0.47318746,-0.775245445,15.14820258,-13.93638063,-9.478970323,10.1496458,7.197484165,52.47955888,5.575828937,9.493713596,19.36071807,2.289897244,14.61446095,21.63569219,15.49144586,-9.182174017,-13.64482526,-3.921354917,-2.440139639,-13.6904244,-8.701013985,-11.6138012,5.367978414,5.813629203,6.889320383,4.303229428,2.64177089,15.00871935,5.222553228,1.490154815,7.006173042,-3.782679235,-26.29999283,-7.714066764,28.41427846,12.08527442,10.59308704,4.261845701,7.732711011,8.000910822,6.650502273,13.8473189,0.655537559,7.46507997,5.662656747,4.985253061,3.095049013,3.030703069,-2.491020758,1.901646775,1.946398244,1.818873571,0.495450028,-0.923994281
"Egypt, Arab Rep.",EGY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.609971436,0.396026871,0.915371107,0.862295142,5.464557677,2.751197621,2.832013294,1.801431153,0.806310205,12.51617369,1.326729701,3.39909362,7.352615042,9.424979918,9.663879252,11.53327899,12.33791714,9.547621691,23.49986564,12.43086652,-2.198235385,24.73085897,12.71186441,8.247452608,11.57604176,12.87517165,12.46937254,13.41755434,19.13740485,17.74305137,16.12527118,18.35078068,8.429105395,8.448871559,11.3997415,7.107667444,9.876277431,2.377681489,0.91943542,3.94440699,1.867699847,3.165579065,6.777493605,11.66990834,6.212729509,7.359977727,12.59573982,12.20398447,11.18554227,10.10686463,11.66297635,19.48287747,8.712674575,11.2476245,9.93088973,6.245663134,22.93255423,21.42622592,13.62256757,5.586249543
Euro area,EMU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.624274318,3.934306333,4.188868223,5.238375363,4.13760517,4.40492928,3.220596753,3.517347198,4.641788271,6.565931122,6.204374575,6.80497331,9.466276751,12.89565345,13.12002036,11.48244437,8.836021634,8.366640309,9.307636907,12.03975273,11.66288945,10.58198787,7.504562138,6.723400266,5.20145984,4.450422526,2.753665441,3.193546996,4.774600644,3.273846644,3.233961708,3.641745425,3.993231923,3.542369181,3.42861723,2.641011122,2.56737469,2.566663983,1.536128447,2.164979679,3.474752593,3.27434188,3.147807929,2.670183681,2.24031926,2.899073217,2.556637015,2.858074943,0.533179398,0.645275771,1.607176983,1.675270124,1.281332227,0.833592064,1.005043485,0.861444794,1.299554832,1.974717161,2.055056553,1.225815764
Eritrea,ERI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.383170627,10.43214769,9.810040354,9.074834889,3.897151791,9.109172939,2.318561492,24.97759475,15.07726958,16.14866736,21.87284176,24.79928568,7.623689359,11.39400395,7.288208261,16.0762201,29.50450714,-16.2281997,19.53822815,,,,,,,,,
